"id","name","city","state","zip","holeCount","rating","latitude","longitude"
"plains-park-disc-golf-course","Plains Park Disc Golf Course","Hatfield ","Pennsylvania","19440",9,3,40.25539699999999,-75.3044762
"plantation-park","Plantation Park","Mercer ","Pennsylvania","16137",18,,41.22289929999999,-80.2251923
"prince-gallitzin-state-park","Prince Gallitzin State Park","Patton ","Pennsylvania","16668",18,5,40.6726856,-78.54848659999999
"prompton-lake-disc-golf-course","Prompton State Park Lake Disc Golf Course","Prompton ","Pennsylvania","18456",36,4,41.5877539,-75.330091
"psu-behrend-campus","PSU Behrend Campus","Erie ","Pennsylvania","16563",9,,42.11989639999999,-79.9827376
"pymatuning-state-park","Pymatuning State Park","Jamestown ","Pennsylvania","16134",18,3,41.4993684,-80.4680363
"pinchot-sp-quakers-challenge","Quaker's Challenge at Pinchot State Park","Lewisberry ","Pennsylvania","17339",18,3,40.0755267,-76.8959314
"red-land-high-school-disc-golf-course","Red Land High School Disc Golf Course","Lewisberry ","Pennsylvania","17339",18,3,40.17563,-76.8494628
"red-neck-disc-golf","Red Neck Disc Golf","Confluence ","Pennsylvania","15424",9,,39.814214,-79.334925
"rhodes-grove-disc-golf-course","Rhodes Grove Disc Golf Course","Chambersburg ","Pennsylvania","17202",9,,39.82967319999999,-77.7039238
"rivers-edge","River's Edge","Delaware Water Gap ","Pennsylvania","18327",9,1,40.9850432,-75.144396
"riverside-park-disc-golf-course-5","Riverside Park Disc Golf Course","Greenville ","Pennsylvania","16125",9,,41.4120412,-80.3913771
"riverview-park-3","Riverview Park","Lehighton ","Pennsylvania","18235",9,,40.7926378,-75.6581939
"road-apple-discgolfcourse","Road Apple Disc Golf Course","Cambridge Springs ","Pennsylvania","16403",18,,41.8036675,-80.0564443
"rock-mountain-bible-camp","Rock Mountain Bible Camp","South Gibson ","Pennsylvania","18842",18,,41.78019,-75.6030274
"roland-park","Roland Park","Akron ","Pennsylvania","17501",27,3,40.1616662,-76.1985488
"rose-point-park-campground","Rose Point Park Campground","New Castle ","Pennsylvania","16101",3,,40.9719303,-80.18406279999999
"ryan-c-kelly-green-monster","Ryan C. Kelly Green Monster","Green lane ","Pennsylvania","18054",18,5,40.33418229999999,-75.48665590000002
"saint-francis-university","Saint Francis University","Loretto ","Pennsylvania","15940",9,,40.50382,-78.6376191
"samuel-s-lewis-state-park","Samuel S. Lewis State Park","York ","Pennsylvania","17406",9,4,39.9952955,-76.548357
"schenley-park","Schenley Park","Pittsburgh ","Pennsylvania","15207",18,5,40.4366963,-79.94475539999999
"hummelstown","Schiavoni Park","Hummelstown ","Pennsylvania","17036",9,,40.2624363,-76.7276768
"sedgley-woods-east-fairmount-park","Sedgley Woods (East Fairmount Park)","Philadelphia ","Pennsylvania","19121",27,4,39.9814478,-75.1916981
"selinsgrove-area-school-district-dgc","Selinsgrove Area School District DGC","Selinsgrove ","Pennsylvania","17870",18,,40.805575,-76.8685828
"sellersville-disc-golf-course","Sellersville Disc Golf Course","Sellersville ","Pennsylvania","18960",18,,40.360112,-75.30746599999999
"seven-springs-mountain-resort","Seven Springs Mountain Resort","Seven Springs ","Pennsylvania","15622",18,2,40.0229768,-79.2977032
"shank-park-disc-golf-course","Shank Park Disc Golf Course","Hummelstown ","Pennsylvania","17036",18,4,40.2478026,-76.67434109999999
"shawnee-state-park","Shawnee State Park","Schellsburg ","Pennsylvania","15559",9,,40.0341336,-78.6342926
"shillington-park-dgc","Shillington Park Disc Golf Course","Shillington ","Pennsylvania","19607",9,2,40.2966695,-75.95927979999999
"ship-rock-disc-golf-course","Ship Rock Disc Golf Course","Willow Street ","Pennsylvania","17584",18,4,39.9564963,-76.2436609
"shippensburg-university-disc-golf-course","Shippensburg University Disc Golf Course","Shippensburg ","Pennsylvania","17257",9,,40.0603939,-77.5234365
"simpson-park-disc-golf-course","Simpson Park Disc Golf Course","Mechanicsburg ","Pennsylvania","17055",9,,40.1655304,-76.9754149
"slippery-rock-university-disc-golf-links","Slippery Rock University Disc Golf Links","Slippery Rock ","Pennsylvania","16057",18,,41.0642918,-80.0412052
"soldiers-sailors-mini-disc-golf-course","Soldiers and Sailors Mini Disc Golf Course","Mechanicsburg ","Pennsylvania","17055",9,,40.2143779,-77.0185786
"south-hills-park","South Hills Park","Lebanon ","Pennsylvania","17042",18,,40.3191668,-76.4085802
"south-mountain-park","South Mountain Park","Bethlehem ","Pennsylvania","18015",18,4,40.595014,-75.38012599999999
"spring-meadows-disc-golf-course","Spring Meadows Disc Golf Course","Boiling Springs ","Pennsylvania","17007",9,,40.1481679,-77.14420439999999
"starry-stompin-grounds-mini-disc-golf-course","Starry Stompin' Grounds Mini Disc Golf Course","Conestoga ","Pennsylvania","17516",18,1,39.9454909,-76.3379045
"steel-club","Steel Club","Hellertown ","Pennsylvania","18055",18,,40.5869781,-75.3316293
"sugarcreek-park-dgc","Sugarcreek Park Disc Golf Course","Cowansville ","Pennsylvania","16218",20,,40.920319,-79.62314900000001
"sweet-arrow-lake-disc-golf","Sweet Arrow Lake Disc Golf Course","Pine Grove ","Pennsylvania","17963",18,,40.5685386,-76.3677139
"sweetbriar-park","Sweetbriar Park","King of Prussia ","Pennsylvania","19406",5,,40.1082415,-75.3765595
"tamanend-park-disc-golf-course","Tamanend Park Disc Golf Course","Southampton ","Pennsylvania","18966",9,4,40.1801572,-75.0350047
"test-track-park-disc-golf-course","Test Track Park Disc Golf Course","Berwick ","Pennsylvania","18603",18,4,41.0400306,-76.26957019999999
"cedars","The Cedars","Perkiomenville ","Pennsylvania","18074",9,2,40.3211954,-75.52184679999999
"milton-craven-disc-golf-course-evergreen-park","The Milton Craven Disc Golf Course at Evergreen Park","Kane ","Pennsylvania","16735",9,3,41.6579649,-78.8145701
"pines-shenango-lake","The Pines at Shenango Lake","Hermitage ","Pennsylvania","16148",18,4,41.2706931,-80.4597691
"preserve-disc-golf-course","The Preserve Disc Golf Course","Perkasie ","Pennsylvania","18944",18,4,40.4227074,-75.23302199999999
"springs-disc-golf-course","The Springs Disc Golf Course","Mercer ","Pennsylvania","16137",9,5,41.2190514,-80.2447639
"tinicum-park","Tinicum Park","Erwinna ","Pennsylvania","18920",18,4,40.5025255,-75.0675921
"tionesta-lake-disc-golf-course","Tionesta Lake Disc Golf Course","Tionesta ","Pennsylvania","16353",9,3,41.5574749,-79.6771784
"tri-municipal-park","Tri-Municipal Park","Centre Hall ","Pennsylvania","16828",9,,40.8390382,-77.69686449999999
"twin-grove","Twin Grove","Pine Grove ","Pennsylvania","17963",18,,40.5147076,-76.5131217
"two-mile-run-extension","Two Mile Run Extension","Beaver ","Pennsylvania","15009",9,3,40.708284,-80.3622133
"tyler-state-park","Tyler State Park - East","Newtown ","Pennsylvania","18940",18,4,40.23103810000001,-74.95286050000001
"tyler-state-park-west","Tyler State Park - West","Newtown ","Pennsylvania","18940",18,4,40.23103810000001,-74.95286050000001
"unami-creek-park-disc-golf-course","Unami Creek Park Disc Golf Course"," Quakertown ","Pennsylvania","18951",9,,40.4318345,-75.393348
"upper-macungie-park","Upper Macungie Park","Macungie ","Pennsylvania","18051",18,,40.59446380000001,-75.6259006
"upper-salford-park","Upper Salford Park","Upper Salford ","Pennsylvania","19473",9,3,40.2797248,-75.4384158
"valley-view-park-1","Valley View Park","Altoona ","Pennsylvania","16602",9,4,40.5002538,-78.3915064
"victory-park","Victory Park","Slatington ","Pennsylvania","18080",9,,40.7447727,-75.60807840000001
"waverly-disc-golf-course","Waverly Disc Golf Course","Waverly ","Pennsylvania","18471",18,,41.53020290000001,-75.70677839999999
"west-hills-community-park","West Hills Community Park","Kittanning ","Pennsylvania","16201",9,,40.83374320000001,-79.5587073
"west-reading-disc-golf-park","West Reading Disc Golf Park","West Reading ","Pennsylvania","19611",9,,40.3275312,-75.9476629
"western-pa-school-deaf","Western PA School for the Deaf","Edgewood ","Pennsylvania","15218",2,,40.4345183,-79.8814915
"whispering-falls-disc-golf-course","Whispering Falls Disc Golf Course","Greencastle ","Pennsylvania","17225",27,4,39.762763,-77.768633
"william-b-kresge-memorial-disc-golf-course","William B. Kresge Memorial Disc Golf Course","Tunkhannock ","Pennsylvania","18657",9,,41.5386878,-75.94658799999999
"willow-mill-park","Willow Mill Park","Silver Spring Township ","Pennsylvania","17055",9,3,40.2591715,-77.0413344
"wilson-college","Wilson College","Chambersburg ","Pennsylvania","17201",9,3,39.9497297,-77.6495643
"wilson-farm-park-disc-golf-course","Wilson Farm Park Disc Golf Course","Chesterbrook ","Pennsylvania","19087",4,1,40.0715806,-75.45160810000002
"woodbury-township-community-park","Woodbury Township Community Park","Woodbury ","Pennsylvania","16695",4,,40.2297073,-78.3637324
"woodcock-creek-disc-golf-course","Woodcock Creek Disc Golf Course ","Saegertown ","Pennsylvania","16433",18,,41.698301,-80.1053645
"yetter-park-disc-golf-course","Yetter Park Disc Golf Course","East Stroudsburg ","Pennsylvania","18301",18,3,41.0164717,-75.1962624
"ninigret-park","Ninigret Park","Charlestown ","Rhode Island","02813",18,2,41.37397470000001,-71.6653848
"slater-park","Slater Park","Pawtucket ","Rhode Island","02860",9,4,41.8713459,-71.3469578
"south-kingstown-disc-golf-course","South Kingstown Disc Golf Course","Wakefield ","Rhode Island","02879",18,4,41.4638504,-71.5226151
"willow-valley","Willow Valley","Richmond ","Rhode Island","02892",27,4,41.54861450000001,-71.6355361
"all-terrain-disc-golf-course-carolina-adventure-world","All-Terrain Disc Golf Course at Carolina Adventure World","Winnsboro ","South Carolina","29180",18,,34.4855139,-80.95306049999999
"anderson-university","Anderson University","Anderson ","South Carolina","29621",10,2,34.5146119,-82.63947979999999
"arrowhead-county-club-water-way-course","Arrowhead County Club - The Water Way Course ","Myrtle Beach ","South Carolina","29577",18,,33.7098208,-78.9524225
"bearcat-disc-golf-rock-hill-high-school","Bearcat Disc Golf at Rock Hill High School","Rock Hill ","South Carolina","29730",9,,34.9048017,-80.9800534
"blazer-dgc","Blazer Disc Golf Course","Greer ","South Carolina","29651",9,,34.9301694,-82.24024059999999
"boyd-hill","Boyd Hill","Rock Hill ","South Carolina","29732",18,3,34.9395884,-81.0442446
"boyd-pond-park-disc-golf-course","Boyd Pond Park Disc Golf Course","Aiken ","South Carolina","29803",18,5,33.4527288,-81.79116359999999
"buccaneer-bay","Buccaneer Bay","North Charleston ","South Carolina","29406",9,3,32.9221152,-80.0367259
"buck-forest-disc-golf-course","Buck Forest Disc Golf Course","Columbia ","South Carolina","29212",18,,34.0723572,-81.2188355
"canaan-riverbend-disc-golf-course","Canaan Riverbend Disc Golf Course","Rock Hill ","South Carolina","29732",20,,35.0150032,-81.0022888
"canaan-sand-hills-disc-golf-course","Canaan Sand Hills Disc Golf Course","Rock Hill ","South Carolina","29732",10,,34.9392127,-81.01190179999999
"castle-heights-middle-school","Castle Heights Middle School","Rock Hill ","South Carolina","29730",9,,34.8965927,-80.9808862
"century-park-disc-golf-course","Century Park Disc Golf Course","Greer ","South Carolina","29650",18,4,34.9301694,-82.24024059999999
"chattooga-belle-farm","Chattooga Belle Farm","Long Creek ","South Carolina","29658",18,3,34.7668153,-83.2691462
"chauga-rapids","Chauga Rapids","Westminster ","South Carolina","29693",18,,34.6812965,-83.1458455
"chester-state-park","Chester State Park","Chester ","South Carolina","29706",27,,34.6823,-81.24419999999999
"city-beach-disc-golf-course-darwin-wright-park","City Beach Disc Golf Course at Darwin Wright Park","Anderson ","South Carolina","29621",18,4,34.5720449,-82.6850802
"clemson-u-outdoor-lab","Clemson U. Outdoor Lab","Pendleton ","South Carolina","29670",18,,34.6207335,-82.8471359
"clover-park","Clover Park","Clover ","South Carolina","29710",9,,35.0989977,-81.2129583
"coastal-carolina-university-disc-golf","Coastal Carolina University Disc Golf","Conway ","South Carolina","29526",9,2,33.7889518,-79.009819
"coker-college","Coker College","Hartsville ","South Carolina","29550",9,3,34.3765882,-80.0704915
"columbia-hall-practice-area","Columbia Hall Practice Area","Columbia ","South Carolina","29201",1,,34.0011675,-81.0221265
"columbia-international-university","Columbia International University","Columbia ","South Carolina","29203",18,,34.0730233,-81.0739134
"crooked-creek-park","Crooked Creek Park","Chapin ","South Carolina","29036",27,3,34.142553,-81.3419333
"dacusville-dgc","Dacusville DGC","Easley ","South Carolina","29640",18,4,34.9137851,-82.54473
"dillon-park","Dillon Park","Sumter ","South Carolina","29151",20,4,33.9521296,-80.3568585
"dolly-cooper-disc-golf-park","Dolly Cooper Disc Golf Park","Greenville ","South Carolina","29611",18,4,34.8025773,-82.4718911
"dutchman-creek-middle-school","Dutchman Creek Middle School","Rock Hill ","South Carolina","29732",10,,35.0082507,-81.0660345
"earlewood-park","Earlewood Park","Columbia ","South Carolina","29201",18,3,34.0273662,-81.043632
"easley-high-school-disc-golf","Easley High School Disc Golf","Easley ","South Carolina","29642",9,,34.8031768,-82.5851211
"east-bay-park","East Bay Park","Georgetown ","South Carolina","29440",9,2,33.3599427,-79.2763409
"edisto-memorial-gardens-disc-golf-course","Edisto Memorial Gardens Disc Golf Course","Orangeburg ","South Carolina","29115",18,3,33.4875,-80.87194439999999
"edwin-m-griffin-preserve","Edwin M. Griffin Preserve","Spartanburg ","South Carolina","29302",18,2,34.9536953,-81.88764809999999
"fewell-park","Fewell Park","Rock Hill ","South Carolina","29732",9,3,34.9488545,-81.0344052
"fire-swamp-w-ashley-park","Fire Swamp at West Ashley Park","Charleston ","South Carolina","29414",18,3,32.8211252,-80.0569865
"flat-rock-farm","Flat Rock Farm","Saluda ","South Carolina","29848",16,3,34.0015232,-81.77205219999999
"fleet-links","Fleet Links","Due West ","South Carolina","29639",9,1,34.3333379,-82.3924254
"foothills-disc-golf-course","Foothills Disc Golf Course","Easley ","South Carolina","29642",18,4,34.8031768,-82.5851211
"four-poles","Four Poles Park","North Charleston ","South Carolina","29405",9,,32.864913,-79.9836982
"fuller-park-disc-golf","Fuller Park Disc Golf","Barnwell ","South Carolina","29812",9,,33.2454088,-81.36875959999999
"furman-university","Furman University","Greenville ","South Carolina","29613",9,2,34.9260157,-82.44007239999999
"gilbert-middle-school","Gilbert Middle School","Gilbert ","South Carolina","29054",9,,33.9160725,-81.3898591
"golden-grove-farm-and-brew","Golden Grove Farm and Brew","Piedmont ","South Carolina","29673",18,,34.6823294,-82.51985379999999
"gower-park","Gower Park","Greenville ","South Carolina","29607",9,2,34.82996809999999,-82.3507836
"grand-central-station","Grand Central Station","Central ","South Carolina","29630",18,4,34.7111503,-82.78168199999999
"he-corley-elementary-dgc","H.E. Corley Elementary","Irmo ","South Carolina","29063",9,,34.1076408,-81.2094621
"hagood-mill-disc-golf-course","Hagood Mill Disc Golf Course","Pickens ","South Carolina","29671",9,3,34.9259919,-82.72263889999999
"hampton-park-baptist-church-disc-golf-course","Hampton Park Baptist Disc Golf Course","Greenville ","South Carolina","29609",9,,34.8983596,-82.397092
"haven-hills-disc-golf-course","Haven Hill Disc Golf Course","Irmo ","South Carolina","29063",18,,34.1252099,-81.18577359999999
"hippodrome-disc-golf-old-glory","Hippodrome Disc Golf - Old Glory","North Augusta  ","South Carolina","29841",20,4,33.4921128,-81.9323283
"holmes-park","Holmes Park","Greenville ","South Carolina","29609",9,2,34.8801182,-82.367904
"holston-creek-park","Holston Creek Park","Inman ","South Carolina","29349",27,5,35.058015,-82.168849
"hover-links","Hover Links","Hilton Head Island ","South Carolina","29928",18,3,32.212279,-80.6933624
"hunter-park-0","Hunter Park","Newberry ","South Carolina","29108",12,,34.2742538,-81.62064289999999
"hurricane-springs-disc-golf-course","Hurricane Springs Disc Golf Course","Piedmont ","South Carolina","29673",18,,34.7251526,-82.5485234
"james-island-county-park","James Island County Park","Charleston ","South Carolina","29412",18,4,32.7346864,-79.989953
"jefferson-elementary-school-0","Jefferson Elementary School","York ","South Carolina","29745",9,,34.9645472,-81.23777849999999
"johns-island-disc-golf","John's Island Disc Golf","John's Island ","South Carolina","29455",9,3,32.7234944,-80.0838103
"kathy-kitts-walking-trail","Kathy Kitts Walking Track","York ","South Carolina","29745",15,,34.9943021,-81.24201750000002
"lander-university-disc-golf-course","Lander University Disc Golf Course","Greenwood ","South Carolina","29649",18,,34.200389,-82.16518219999999
"langley-pond-discgolfpark","Langley Pond DiscGolfPark","Warrenville ","South Carolina","29851",18,5,33.524105,-81.847084
"laurens-county-park","Laurens County Park","Laurens ","South Carolina","29360",9,,34.5024159,-81.9509961
"locklear-park","Locklear Park at Naval Weapons Station","Goose Creek ","South Carolina","29445",18,3,32.9588037,-79.9381025
"lookout-park","Lookout Park","Tega City ","South Carolina","29708",9,,35.0379244,-81.0099951
"mars-bluff","Mars Bluff","Florence ","South Carolina","29501",9,2,34.2054345,-79.65533719999999
"michelin-dgc","Michelin Disc Golf Course","Spartanburg ","South Carolina","29303",9,,34.9008502,-81.91577339999999
"mount-pleasant-koa","Mount Pleasant KOA","Mount Pleasent ","South Carolina","29466",9,,32.8655439,-79.775902
"mountain-view-park-disc-golf-course","Mountain View Park Disc Golf Course","Clemson ","South Carolina","29631",9,3,34.7010021,-82.83907049999999
"mullet-hall","Mullet Hall","John's Island ","South Carolina","29455",9,3,32.6380455,-80.1222556
"night-heron-park-disc-golf-course","Night Heron Park Disc Golf Course","Kiawah Island ","South Carolina","29455",9,3,32.6016116,-80.1004385
"north-elementary-school-dgc-0","North Elementary School Disc Golf Course","Lancaster ","South Carolina","29720",9,,34.731981,-80.78075659999999
"northwestern-high-school-disc-golf-course","Northwestern High School Disc Golf Course","Rock Hill ","South Carolina","29730",12,,34.9392127,-81.01190179999999
"oak-plantation-campground","Oak Plantation Campground","Charleston ","South Carolina","29455",9,,32.8053973,-80.10790949999999
"odell-weeks-park","Odell Weeks Park","Aiken ","South Carolina","29803",9,2,33.5279218,-81.7207122
"owens-field-park","Owens Field Park","Columbia ","South Carolina","29201",21,3,33.9765188,-80.998402
"park-circle-disc-golf-course","Park Circle Disc Golf Course","North Charleston ","South Carolina","29405",19,3,32.8826562,-79.98396029999999
"perry-memorial-park","Perry Memorial Park","Aiken ","South Carolina","29801",9,1,33.5624995,-81.7082629
"pim-farms-0","Pim Farms","Darlington ","South Carolina","29540",18,,34.4057836,-79.90844349999999
"pisgah-park","Pisgah Park Disc Golf Course","Lexington ","South Carolina","29072",18,,33.9604722,-81.29665589999999
"rawlinson-road-middle-school","Rawlinson Road Middle School","Rock Hill ","South Carolina","29732",12,,34.9515124,-81.08749689999999
"red-bank-elementary","Red Bank Elementary","Lexington ","South Carolina","29073",9,,33.9388945,-81.22836149999999
"riverview-park-1","Riverview Park","North Augusta ","South Carolina","29841",18,3,33.4988309,-81.9864038
"sadlers-creek-state-park","Sadlers Creek State Park","Anderson ","South Carolina","29626",9,,34.4236291,-82.8248548
"seneca-championship-course-gold-course","Seneca Championship Course at Shaver Rec Center","Seneca ","South Carolina","29678",18,,34.6789842,-82.96552989999999
"sertoma-field","Sertoma Field","Walhalla ","South Carolina","29691",18,4,34.7763168,-83.0571717
"seven-oaks-disc-golf-course-0","Seven Oaks Disc Golf Course","Columbia ","South Carolina","29210",9,,34.0509496,-81.1528543
"sawee-outpost-disc-golf","Sewee Outpost Disc Golf","Awendaw ","South Carolina","29429",18,,32.9290008,-79.7128601
"shaver-recreation-center","Shaver Recreation Center - Original","Seneca ","South Carolina","29678",18,3,34.6789842,-82.96552989999999
"shaw-air-force-base","Shaw Air Force Base","Shaw AFB ","South Carolina","29152",9,,33.96846379999999,-80.4875869
"sherwood-forest-park","Sherwood Forest Park","Conway ","South Carolina","29526",9,,33.8543091,-79.0504526
"shoally-creek-va-du-mar-mcmillan-park","Shoally Creek at Va-Du-Mar McMillan Park","Boiling Springs ","South Carolina","29316",18,5,35.059062,-81.97023279999999
"simpsonville-city-park","Simpsonville City Park","Simpsonville ","South Carolina","29681",9,3,34.7390215,-82.2506011
"socastee-recreation-park","Socastee Recreation Park","Myrtle Beach ","South Carolina","29588",19,5,33.6685474,-79.0334524
"south-east-park","South East Park","Columbia ","South Carolina","29209",18,4,33.961947,-80.932447
"south-pointe-high-school","South Pointe High School","Rock Hill ","South Carolina","29730",11,,34.8883127,-81.060356
"splinter-city-dgc","Splinter City Disc Golf Course","Myrtle Beach ","South Carolina","29577",18,,33.6589073,-78.9295559
"spring-grove-plantation","Spring Grove Plantation","Moncks Corner ","South Carolina","29461",9,,33.0741716,-80.0180465
"springdale-elementary-school","Springdale Elementary School","Springdale ","South Carolina","29170",9,,33.9652082,-81.12174189999999
"springfield-elementary","Springfield Elementary","Fort Mill ","South Carolina","29715",9,,35.0532975,-80.9303924
"stoney-hill","Stoney Hill","Newberry ","South Carolina","29108",32,4,34.1670956,-81.5769237
"firecracker-fountain-inn-elementary","The Firecracker at Fountain Inn Elementary","Fountain Inn ","South Carolina","29644",9,,34.6922872,-82.2110756
"hilton-head-disc-golf","The First Tee of the Lowcountry Disc Golf Course","Hilton Head Island ","South Carolina","29928",9,,32.2254985,-80.74321160000001
"moo-timken-community-center","The Moo at Timken Community Center","Cowpens ","South Carolina","29330",18,,35.0214567,-81.80916669999999
"pipeline","The Pipeline","Spartanburg ","South Carolina","29306",18,4,34.9008502,-81.91577339999999
"sarge-sergeant-jasper-park","The Sarge at Sergeant Jasper Park","Hardeeville ","South Carolina","29927",20,3,32.3271314,-81.04793430000001
"trails-disc-golf-course","The Trails Disc Golf Course","Anderson ","South Carolina","29625",18,3,34.5376886,-82.6799022
"timmons-park","Timmons Park","Greenville ","South Carolina","29602",18,3,34.8643065,-82.373145
"tirzah-arp-church-disc-golf-course","Tirzah ARP Church Disc Golf Course","York ","South Carolina","29745",9,3,34.9981538,-81.1141343
"trophy-lakes","Trophy Lakes","Charleston (Johns Island) ","South Carolina","29455",18,3,32.739639,-80.0571195
"tupelo-bay-disc-golf-course","Tupelo Bay Disc Golf Course","Garden City ","South Carolina","29576",9,,33.6021032,-78.996084
"tyger-river-park","Tyger River Park","Duncan ","South Carolina","29334",18,4,34.8710079,-82.10372679999999
"upward-sports","Upward Sports","Spartanburg ","South Carolina","29301",9,,34.9438887,-82.0591953
"usc-aiken","USC Aiken","Aiken ","South Carolina","29801",9,2,33.5733297,-81.76595979999999
"usc-upstate","USC Upstate","Spartanburg ","South Carolina","29303",18,4,34.9996102,-81.9711555
"waccamaw-river-park","Waccamaw River Park","Conway ","South Carolina","29526",9,,33.8327257,-79.0293137
"wannamaker-county-park","Wannamaker County Park","North Charleston ","South Carolina","29406",9,,32.9771948,-80.0541909
"stables-park-disc-golf-course","Warrior Run Disc Golf at Stables Park","Pawleys Island ","South Carolina","29585",9,4,33.4673091,-79.1218282
"white-oak","White Oak","Winnsboro ","South Carolina","29180",9,,34.3807012,-81.0864776
"williston-pond-disc-golf-course","Williston Pond Disc Golf Course","Williston ","South Carolina","29853",9,4,33.391396,-81.418048
"winthrop-univ-rec-area","Winthrop University Rec. Area","Rock Hill ","South Carolina","29730",18,5,34.9380975,-81.031426
"wofford-college","Wofford College","Spartanburg ","South Carolina","29303",9,4,34.9611666,-81.93456599999999
"woodruff-leisure-center-dgc","Woodruff Leisure Center Disc Golf Course","Woodruff ","South Carolina","29388",18,5,34.7452735,-82.0114822
"woodward-park","Woodward Park","Camden ","South Carolina","29020",18,2,34.25008810000001,-80.6267946
"york-middle-school","York Middle School","York ","South Carolina","29745",20,,34.9677352,-81.2388036
"york-preparatory-academy","York Preparatory Academy","Rock Hill ","South Carolina","29732",5,,34.9363059,-81.11310569999999
"angostura-disc-golf-course","Angostura Disc Golf Course","Hot Springs ","South Dakota","57747",9,,43.424134,-103.502071
"arlington-city-park","Arlington City Park","Arlington ","South Dakota","57212",10,,44.3655901,-97.1347369
"armour-city-park","Armour City Park","Armour ","South Dakota","57313",9,,43.3168944,-98.34656780000002
"baltic-heights-disc-golf","Baltic Heights Disc Golf","Baltic ","South Dakota","57003",9,,43.7633663,-96.73078459999999
"barstow-park-disc-golf","Barstow Park Disc Golf","Vermillion ","South Dakota","57069",9,,42.7855981,-96.94171329999999
"baughman-belatti-park-disc-golf-course","Baughman-Belatti Park Disc Golf Course","Madison ","South Dakota","57042",9,,44.00595209999999,-97.0961165
"big-sioux-disc-golf-course","Big Sioux State Rec Area Disc Golf Course","Brandon ","South Dakota","57005",18,2,43.5745509,-96.5963458
"black-hills-state-university","Black Hills State University","Spearfish ","South Dakota","57799",20,,44.4993591,-103.8722763
"bruce-disc-golf-course","Bruce Disc Golf Course","Bruce ","South Dakota","57220",9,,44.4382336,-96.8919481
"buffalo-ridge-resort-disc-golf-course","Buffalo Ridge Resort Disc Golf Course","Gary ","South Dakota","57237",9,,44.79561229999999,-96.45535269999999
"center-nation-disc-golf","Center of the Nation Disc Golf","Belle Fourche ","South Dakota","57717",18,4,44.6751291,-103.8545571
"chautauqua-park-disc-golf-course","Chautauqua Park Disc Golf Course","Canton ","South Dakota","57013",9,,43.9802512,-97.06005960000002
"cottonwood-park-disc-golf-course","Cottonwood Park Disc Golf Course","Yankton ","South Dakota","57078",9,,42.8888296,-97.38949649999999
"crystal-park-dgc","Crystal Park Disc Golf Course","Miller ","South Dakota","57362",9,,44.52347839999999,-98.99195150000001
"dimock-city-park","Dimock City Park","Dimock ","South Dakota","57331",9,,43.4741517,-97.9856277
"douglas-schools-disc-golf-aboretum","Douglas Schools Disc Golf Aboretum","Box Elder ","South Dakota","57719",9,,44.1346263,-103.0656283
"dry-run-creek-disc-golf-course","Dry Run Creek Disc Golf Course","Mitchell ","South Dakota","57301",18,3,43.7057608,-98.0189134
"elk-run-disc-golf-course","Elk Run Disc Golf Course","Elk Point ","South Dakota","57025",18,,42.67815239999999,-96.6739214
"ellsworth-afb-disc-golf-course","Ellsworth AFB Disc Golf Course","Ellsworth Air Force Base ","South Dakota","57706",18,,44.140562,-103.078985
"estelline-city-park","Estelline City Park","Estelline ","South Dakota","57234",9,,44.5725201,-96.9020949
"fantle-memorial-park","Fantle Memorial Park","Yankton ","South Dakota","57078",18,3,42.8888296,-97.38949649999999
"gavins-point-disc-golf-course","Gavins Point Disc Golf Course at Lewis and Clark State Rec. Area","Yankton ","South Dakota","57078",18,4,42.867731,-97.5217225
"george-s-mickelson-middle-school","George S Mickelson Middle School","Brookings ","South Dakota","57006",9,,44.293396,-96.7761512
"gregory-city-park","Gregory City Park","Gregory ","South Dakota","57533",9,,43.2396301,-99.43356639999999
"hart-ranch","Hart Ranch Camping Resort","Rapid City ","South Dakota","57702",9,,43.9617139,-103.2134737
"hartford-beach-disc-golf-course","Hartford Beach Disc Golf Course","Milbank ","South Dakota","57252",9,,45.3994352,-96.6728973
"iron-nation-south","Iron Nation South","Lower Brule ","South Dakota","57548",9,,44.0748794,-99.58008090000001
"jackson-crossing-disc-golf","Jackson Crossing Disc Golf","Watertown ","South Dakota","57201",9,,44.911477,-97.1264535
"jackson-park","Jackson Park","Rapid City ","South Dakota","57702",18,4,44.0687949,-103.2680548
"kiwanis-woodlot-park","Kiwanis Woodlot Park","Mitchell ","South Dakota","57301",9,,43.7333749,-98.0307093
"labolt-park-disc-golf-course","LaBolt Park Disc Golf Course","LaBolt ","South Dakota","57246",9,3,45.20851570000001,-96.6347436
"lacroix-disc-golf-course","Lacroix Disc Golf Course","Rapid City ","South Dakota","57701",12,,44.0463242,-103.1986949
"lacroix-disc-golf-course-0","Lacroix Disc Golf Course","Rapid City ","South Dakota","57701",12,,44.0463242,-103.1986949
"lake-herman-disc-golf-course","Lake Herman State Park Disc Golf Course","Madison ","South Dakota","57042",9,,43.991709,-97.165109
"lake-louise-rec-area-disc-golf-course","Lake Louise Rec Area Disc Golf Course","Miller ","South Dakota","57362",9,,44.6200199,-99.1404855
"lake-poinsett-disc-golf-course","Lake Poinsett State Rec. Area Disc Golf Course","Arlington ","South Dakota","57212",9,,44.5342706,-97.0842681
